"Time"	"6 sonic do"	"5 sonicinl"	"3 WP right"	"2 WPcentre"	"1 WP left"
488.36	-323.22	-489.79	-103.34	1275.79	1169.21
488.37	-322.75	-489.22	-103.30	1275.15	1169.44
488.38	-321.61	-489.55	-103.01	1277.23	1169.48
488.39	-319.60	-490.21	-102.51	1276.58	1169.42
488.40	-318.48	-489.00	-102.77	1277.53	1169.06
488.41	-316.92	-489.25	-102.72	1276.37	1168.27
488.42	-314.51	-487.76	-102.52	1276.12	1169.39
488.43	-314.58	-487.33	-101.99	1278.19	1170.06
488.44	-312.49	-485.25	-101.85	1276.68	1170.41
488.45	-311.39	-485.81	-101.91	1276.39	1170.21
488.46	-309.45	-485.93	-101.88	1277.50	1170.52
488.47	-306.15	-486.61	-101.13	1277.21	1170.03
488.48	-307.27	-486.02	-100.89	1276.57	1171.01
488.49	-304.95	-485.62	-101.05	1277.20	1171.41
488.50	-303.48	-484.29	-100.67	1276.57	1170.66
488.51	-302.27	-484.60	-99.94	1278.78	1172.52
488.52	-300.08	-484.33	-99.56	1279.31	1172.41
488.53	-300.16	-483.39	-99.36	1278.56	1173.57
488.54	-298.80	-483.11	-99.22	1279.15	1172.99
488.55	-297.19	-483.15	-98.41	1279.77	1173.21
488.56	-296.65	-482.19	-97.91	1275.27	1173.81
488.57	-295.75	-480.28	-97.60	1280.99	1174.05
488.58	-294.91	-480.88	-97.35	1279.38	1174.75
488.59	-292.90	-482.48	-96.76	1280.51	1174.92
488.60	-292.51	-481.68	-96.12	1280.58	1175.90
488.61	-292.23	-481.26	-95.90	1281.25	1176.64
488.62	-292.04	-480.48	-95.98	1282.20	1177.08
488.63	-290.74	-481.37	-95.15	1280.52	1178.10
488.64	-290.04	-480.70	-94.64	1281.13	1177.22
488.65	-289.34	-480.43	-94.10	1281.01	1178.98
488.66	-288.07	-478.03	-94.17	1280.56	1179.51
488.67	-288.34	-478.87	-93.91	1282.00	1179.74
488.68	-287.52	-478.65	-93.25	1281.33	1180.09
488.69	-286.71	-478.10	-92.98	1281.41	1181.30
488.70	-286.25	-477.80	-93.22	1281.46	1181.87
488.71	-284.84	-477.93	-92.46	1282.49	1182.11
488.72	-285.38	-477.02	-92.17	1281.92	1183.07
488.73	-285.11	-476.02	-91.88	1281.30	1182.75
488.74	-285.06	-476.53	-91.94	1280.73	1183.20
488.75	-284.96	-475.66	-91.96	1281.43	1184.00
488.76	-283.96	-475.00	-91.35	1281.35	1184.44
488.77	-283.11	-475.73	-91.25	1280.77	1184.64
488.78	-283.94	-474.15	-91.45	1281.19	1185.16
488.79	-284.16	-473.37	-91.34	1281.59	1185.63
488.80	-281.31	-472.87	-91.15	1282.19	1184.51
488.81	-282.41	-471.57	-90.64	1280.72	1184.92
488.82	-282.67	-471.22	-90.97	1280.62	1185.54
488.83	-282.82	-471.71	-91.24	1280.36	1185.85
488.84	-282.74	-470.92	-90.75	1281.23	1186.24
488.85	-282.76	-471.99	-90.83	1280.28	1185.64
488.86	-283.26	-470.03	-90.64	1281.05	1186.85
488.87	-281.55	-470.33	-90.82	1280.82	1186.44
488.88	-278.73	-469.07	-90.81	1280.86	1186.31
488.89	-280.87	-468.27	-90.31	1280.31	1186.31
488.90	-281.05	-468.56	-90.41	1281.45	1186.04
488.91	-282.86	-467.52	-90.53	1281.83	1187.09
488.92	-281.21	-468.40	-90.39	1282.18	1186.58
488.93	-280.88	-467.96	-90.14	1282.55	1186.74
488.94	-281.48	-467.52	-89.63	1283.36	1187.17
488.95	-281.42	-467.29	-89.77	1282.97	1187.27
488.96	-280.52	-466.91	-89.71	1283.44	1187.50
488.97	-281.20	-468.17	-89.00	1283.35	1187.42
488.98	-280.33	-466.30	-88.73	1283.69	1188.04
488.99	-280.29	-467.06	-88.55	1284.03	1187.73
489.00	-282.91	-466.57	-88.29	1284.64	1188.29
489.01	-281.39	-466.86	-87.77	1284.70	1188.86
489.02	-279.90	-466.65	-86.79	1285.14	1188.51
489.03	-280.63	-466.19	-86.68	1285.25	1188.78
489.04	-279.90	-465.90	-86.44	1286.50	1188.17
489.05	-280.51	-466.80	-85.68	1287.77	1189.54
489.06	-281.50	-466.76	-85.30	1288.18	1190.13
489.07	-281.70	-467.12	-84.79	1287.62	1190.50
489.08	-281.17	-466.65	-84.70	1287.00	1190.79
489.09	-282.33	-467.78	-84.14	1289.30	1190.60
489.10	-282.60	-466.56	-83.32	1290.32	1191.28
489.11	-282.93	-466.40	-83.10	1291.17	1191.62
489.12	-281.94	-466.54	-82.95	1291.14	1191.69
489.13	-283.24	-465.93	-82.70	1291.57	1192.40
489.14	-283.82	-467.01	-82.17	1292.52	1192.68
489.15	-283.74	-466.00	-81.58	1292.15	1193.81
489.16	-285.63	-466.08	-81.61	1292.70	1193.41
489.17	-286.09	-466.27	-81.27	1293.48	1193.77
489.18	-285.99	-466.07	-80.68	1295.22	1193.54
489.19	-286.61	-467.01	-80.43	1293.26	1194.93
489.20	-287.08	-464.88	-80.28	1295.97	1194.74
489.21	-288.70	-465.62	-80.21	1296.01	1194.13
489.22	-287.97	-465.60	-79.59	1297.22	1195.55
489.23	-290.94	-465.12	-79.01	1297.19	1195.94
489.24	-290.02	-464.41	-78.93	1296.41	1196.36
489.25	-290.74	-465.20	-78.79	1299.16	1196.15
489.26	-291.25	-465.16	-78.03	1298.99	1196.75
489.27	-291.45	-464.24	-77.31	1299.89	1196.23
489.28	-293.26	-464.07	-77.04	1300.29	1197.17
489.29	-292.64	-463.24	-76.96	1302.06	1197.43
489.30	-293.41	-462.64	-76.37	1301.01	1197.57
489.31	-294.05	-463.77	-75.33	1299.86	1198.01
489.32	-295.03	-461.79	-74.97	1301.53	1197.93
489.33	-295.36	-461.94	-74.81	1301.28	1198.05
489.34	-291.10	-461.54	-74.11	1302.54	1198.12
489.35	-294.69	-461.84	-73.30	1303.59	1198.88
489.36	-294.92	-461.09	-72.64	1303.68	1198.86
489.37	-294.97	-461.24	-72.52	1303.89	1197.26
489.38	-295.21	-460.57	-72.14	1303.30	1198.72
489.39	-295.07	-461.57	-71.14	1304.52	1198.67
489.40	-294.49	-460.12	-70.77	1304.85	1199.12
489.41	-293.88	-459.70	-70.57	1304.28	1199.06
489.42	-295.01	-459.23	-70.41	1305.92	1199.64
489.43	-294.77	-458.63	-70.10	1302.33	1197.66
489.44	-293.64	-458.66	-69.59	1304.46	1199.29
489.45	-294.52	-458.40	-69.69	1304.84	1199.24
489.46	-292.83	-457.24	-69.96	1304.67	1199.37
489.47	-293.90	-459.92	-69.58	1304.25	1199.93
489.48	-293.60	-457.74	-69.59	1302.95	1199.91
489.49	-293.27	-459.30	-69.68	1304.20	1199.97
489.50	-291.78	-457.37	-70.33	1303.15	1198.65
489.51	-293.27	-457.97	-70.78	1303.59	1199.62
489.52	-293.40	-457.79	-70.57	1301.41	1199.76
489.53	-292.97	-456.70	-71.01	1302.36	1199.71
489.54	-293.07	-457.39	-71.55	1301.98	1199.90
489.55	-293.30	-454.33	-71.82	1300.87	1200.06
489.56	-292.29	-458.27	-72.06	1301.35	1200.14
489.57	-293.43	-457.71	-72.40	1301.66	1199.79
489.58	-291.81	-456.41	-73.31	1302.85	1199.89
489.59	-293.34	-456.98	-73.72	1301.56	1200.01
489.60	-292.68	-456.30	-73.69	1299.77	1200.18
489.61	-294.81	-457.74	-74.02	1300.75	1200.32
489.62	-294.44	-457.17	-74.44	1300.41	1200.57
489.63	-293.10	-456.93	-74.91	1299.91	1199.74
489.64	-292.06	-458.03	-74.91	1301.09	1199.44
489.65	-294.32	-457.24	-74.87	1301.56	1199.40
489.66	-295.26	-457.51	-75.47	1299.94	1199.66
489.67	-293.94	-459.30	-75.81	1299.17	1200.50
489.68	-294.66	-458.54	-75.70	1299.12	1199.67
489.69	-295.79	-458.86	-75.59	1299.75	1199.64
489.70	-295.78	-459.51	-75.49	1300.20	1199.08
489.71	-296.31	-458.76	-76.08	1299.10	1199.65
489.72	-294.18	-458.26	-76.06	1299.75	1198.53
489.73	-296.13	-459.67	-75.82	1298.70	1199.64
489.74	-295.58	-459.43	-76.15	1299.06	1199.30
489.75	-296.06	-459.38	-76.46	1298.72	1198.55
489.76	-296.08	-458.65	-76.60	1298.58	1198.69
489.77	-296.54	-459.11	-76.37	1300.24	1197.87
489.78	-296.36	-459.98	-76.43	1297.76	1197.60
489.79	-295.37	-460.82	-77.33	1297.56	1197.17
489.80	-294.80	-461.34	-77.85	1297.42	1196.59
489.81	-295.12	-461.44	-78.09	1296.68	1195.68
489.82	-294.26	-461.79	-78.52	1296.40	1194.75
489.83	-294.40	-461.79	-79.25	1294.05	1195.62
489.84	-293.83	-462.64	-80.08	1294.50	1193.88
489.85	-292.56	-461.53	-80.86	1293.62	1193.05
489.86	-291.64	-463.03	-81.53	1292.05	1191.54
489.87	-292.49	-464.74	-83.01	1290.88	1190.83
489.88	-292.29	-464.96	-84.48	1289.70	1189.21
489.89	-291.61	-465.00	-85.65	1285.64	1186.55
489.90	-291.05	-465.29	-86.70	1286.87	1185.61
489.91	-290.49	-466.49	-88.26	1285.23	1182.33
489.92	-291.74	-467.64	-90.21	1281.90	1182.22
489.93	-291.08	-467.76	-92.06	1280.77	1180.46
489.94	-290.82	-469.13	-93.68	1279.73	1178.27
489.95	-290.30	-470.49	-95.67	1276.75	1175.75
489.96	-290.26	-470.96	-98.06	1275.86	1173.03
489.97	-290.79	-472.60	-100.41	1272.84	1171.55
489.98	-290.99	-474.03	-102.19	1271.54	1169.01
489.99	-291.19	-473.95	-104.39	1269.16	1166.29
490.00	-290.66	-475.07	-107.11	1265.51	1163.37
490.01	-291.48	-477.60	-109.70	1264.34	1160.92
490.02	-291.62	-479.87	-111.84	1263.34	1159.01
490.03	-291.91	-481.28	-114.33	1259.31	1154.74
490.04	-290.80	-482.48	-117.08	1257.10	1152.93
490.05	-293.47	-483.30	-119.80	1255.92	1151.07
490.06	-293.35	-485.35	-122.33	1252.99	1148.03
490.07	-294.82	-485.57	-124.60	1250.57	1145.50
490.08	-293.94	-489.07	-127.40	1248.96	1142.72
490.09	-294.54	-488.87	-130.03	1246.78	1140.95
490.10	-295.75	-492.54	-132.33	1244.67	1139.08
490.11	-296.82	-495.29	-134.78	1239.75	1136.68
490.12	-297.07	-495.36	-137.32	1239.33	1133.70
490.13	-298.11	-498.20	-139.95	1238.75	1130.83
490.14	-297.95	-500.86	-142.22	1236.81	1129.90
490.15	-301.47	-501.46	-143.64	1235.27	1128.46
490.16	-300.34	-505.60	-145.64	1232.01	1127.06
490.17	-300.37	-508.68	-147.77	1231.46	1125.16
490.18	-301.59	-509.68	-149.72	1230.20	1122.62
490.19	-301.92	-513.11	-151.31	1228.07	1123.51
490.20	-302.88	-513.73	-152.12	1227.02	1121.97
490.21	-303.22	-515.10	-153.60	1226.75	1120.50
490.22	-304.03	-517.79	-154.74	1225.17	1119.45
490.23	-304.33	-518.36	-155.20	1224.38	1118.86
490.24	-305.59	-522.15	-156.01	1223.67	1118.65
490.25	-306.61	-524.54	-156.96	1222.69	1116.88
490.26	-305.11	-525.57	-157.67	1221.95	1116.90
490.27	-307.17	-528.40	-157.74	1221.67	1116.89
490.28	-307.18	-528.26	-157.59	1220.52	1116.75
490.29	-308.14	-530.48	-158.21	1222.33	1115.05
490.30	-308.60	-533.41	-158.59	1219.56	1116.60
490.31	-308.37	-532.61	-158.66	1219.65	1115.57
490.32	-309.91	-536.32	-158.77	1219.78	1114.91
490.33	-309.60	-537.57	-158.51	1217.82	1115.35
490.34	-309.27	-539.45	-158.59	1219.25	1115.63
490.35	-311.93	-539.38	-158.11	1219.16	1116.04
490.36	-311.99	-540.66	-157.52	1220.03	1115.92
490.37	-313.89	-541.64	-157.36	1219.34	1114.72
490.38	-313.57	-543.24	-157.10	1220.01	1116.81
490.39	-314.84	-545.11	-156.56	1219.00	1117.42
490.40	-314.70	-545.22	-155.32	1218.70	1118.23
490.41	-316.61	-546.30	-154.11	1220.76	1118.79
490.42	-316.48	-545.20	-154.21	1220.38	1119.34
490.43	-318.27	-545.77	-153.65	1221.27	1118.31
490.44	-318.95	-545.42	-152.18	1221.72	1121.42
490.45	-319.45	-545.31	-151.34	1224.02	1122.77
490.46	-319.98	-546.74	-150.28	1223.43	1123.97
490.47	-321.28	-546.24	-148.95	1223.16	1124.82
490.48	-321.62	-543.77	-147.63	1225.06	1123.60
490.49	-322.60	-543.64	-146.56	1225.80	1126.44
490.50	-322.76	-542.42	-145.57	1226.87	1127.94
490.51	-325.42	-541.73	-144.34	1227.10	1129.38
490.52	-324.91	-540.96	-142.97	1226.73	1130.47
490.53	-329.81	-541.58	-141.21	1227.32	1131.92
490.54	-327.13	-538.50	-139.35	1228.61	1133.28
490.55	-329.07	-536.93	-138.84	1230.78	1133.76
490.56	-329.63	-535.46	-137.66	1232.42	1135.67
490.57	-330.62	-534.32	-135.91	1233.35	1136.30
490.58	-331.87	-533.03	-134.53	1233.91	1137.45
490.59	-332.30	-531.20	-133.24	1232.30	1139.52
490.60	-333.22	-529.87	-131.93	1233.73	1140.52
490.61	-333.99	-528.63	-130.45	1235.10	1140.95
490.62	-334.84	-526.92	-129.75	1237.29	1142.12
490.63	-336.36	-523.73	-129.63	1236.27	1143.74
490.64	-334.91	-523.76	-128.57	1240.21	1143.10
490.65	-337.81	-520.79	-126.86	1238.83	1145.52
490.66	-337.47	-519.91	-125.73	1239.78	1146.94
490.67	-339.42	-519.53	-124.74	1241.00	1147.39
490.68	-339.48	-517.30	-124.49	1240.95	1147.90
490.69	-341.74	-516.57	-124.24	1243.00	1149.12
490.70	-340.61	-514.22	-123.69	1244.68	1150.97
490.71	-341.01	-512.50	-123.02	1245.42	1151.05
490.72	-342.31	-511.14	-122.01	1246.77	1151.87
490.73	-343.26	-509.55	-120.92	1249.49	1152.27
490.74	-343.81	-508.23	-120.02	1250.08	1152.64
490.75	-345.43	-507.29	-119.70	1248.35	1153.92
490.76	-345.29	-505.79	-120.29	1251.65	1153.81
490.77	-346.96	-505.33	-119.97	1253.19	1154.05
490.78	-346.48	-503.04	-118.83	1254.20	1155.73
490.79	-347.54	-501.91	-117.88	1256.17	1156.06
490.80	-348.16	-500.68	-117.12	1259.10	1156.48
490.81	-349.13	-499.80	-116.33	1264.83	1156.77
490.82	-348.16	-496.37	-115.72	1260.26	1158.61
490.83	-349.51	-498.27	-115.33	1262.25	1158.62
490.84	-348.97	-497.19	-115.40	1262.67	1160.02
490.85	-349.86	-496.54	-114.27	1266.04	1160.74
490.86	-350.15	-496.37	-112.68	1265.93	1161.13
490.87	-349.98	-495.14	-111.60	1269.41	1161.69
490.88	-350.13	-495.88	-110.74	1271.10	1160.95
490.89	-349.80	-493.76	-110.35	1270.68	1163.50
490.90	-351.61	-493.33	-109.44	1273.01	1164.38
490.91	-349.03	-492.93	-108.38	1273.83	1164.94
490.92	-349.05	-491.83	-107.52	1276.07	1165.72
490.93	-348.36	-493.27	-106.23	1276.83	1167.36
490.94	-348.01	-490.53	-104.98	1277.77	1167.47
490.95	-347.19	-490.74	-103.66	1278.36	1168.36
490.96	-345.55	-491.13	-102.78	1280.52	1169.64
490.97	-344.39	-489.92	-102.54	1282.21	1170.30
490.98	-344.94	-488.98	-101.37	1279.86	1171.41
490.99	-342.75	-487.71	-99.97	1281.19	1171.68
491.00	-342.91	-488.12	-99.01	1282.36	1174.08
491.01	-340.86	-488.31	-97.98	1283.38	1174.41
491.02	-338.93	-487.86	-97.07	1284.26	1175.27
491.03	-336.52	-486.36	-96.21	1283.29	1176.77
491.04	-336.76	-485.08	-95.46	1285.22	1176.80
491.05	-332.73	-484.94	-95.13	1284.20	1178.71
491.06	-332.38	-483.55	-94.22	1285.00	1179.23
491.07	-329.83	-483.49	-93.18	1284.74	1180.46
491.08	-330.40	-482.12	-92.32	1284.79	1180.65
491.09	-326.09	-483.55	-91.59	1283.80	1181.60
491.10	-325.15	-482.42	-91.52	1286.23	1183.18
491.11	-320.32	-481.75	-90.89	1285.18	1183.32
491.12	-320.80	-478.95	-90.36	1284.88	1183.97
491.13	-315.02	-478.83	-90.14	1284.20	1184.29
491.14	-315.56	-478.15	-89.66	1285.69	1185.03
491.15	-312.11	-477.38	-89.25	1285.37	1185.33
491.16	-311.37	-475.48	-88.74	1286.42	1185.51
491.17	-307.26	-472.03	-88.55	1285.68	1185.59
491.18	-306.01	-472.49	-89.02	1284.98	1186.57
491.19	-302.85	-472.51	-88.57	1284.10	1186.63
491.20	-302.18	-471.02	-88.28	1285.86	1186.67
491.21	-297.99	-471.77	-88.19	1286.21	1186.07
491.22	-298.07	-470.57	-88.06	1285.02	1186.85
491.23	-295.81	-471.54	-88.12	1286.42	1186.05
491.24	-293.50	-469.63	-87.80	1286.18	1187.10
491.25	-288.30	-468.52	-87.92	1286.26	1187.01
491.26	-289.49	-469.88	-88.31	1286.61	1186.91
491.27	-286.54	-468.38	-88.30	1286.15	1186.29
491.28	-287.37	-468.85	-88.08	1284.92	1186.00
491.29	-283.62	-467.84	-87.93	1286.59	1184.98
491.30	-283.28	-467.43	-88.36	1285.94	1186.17
491.31	-282.56	-468.48	-88.73	1285.35	1185.68
491.32	-279.72	-467.76	-88.50	1286.28	1185.81
491.33	-278.26	-467.94	-88.64	1285.96	1185.48
491.34	-276.65	-468.15	-89.07	1285.23	1185.37
491.35	-274.90	-467.63	-89.36	1285.05	1184.51
491.36	-275.26	-467.71	-89.48	1284.74	1184.61
491.37	-272.99	-468.00	-89.45	1285.43	1184.14
491.38	-273.04	-467.75	-89.73	1284.26	1183.97
491.39	-271.63	-468.40	-90.42	1283.31	1183.79
491.40	-272.37	-469.65	-90.49	1285.16	1182.84
491.41	-269.00	-470.35	-90.43	1284.75	1182.40
491.42	-269.89	-469.77	-90.71	1284.92	1182.38
491.43	-268.29	-470.75	-91.25	1284.14	1182.70
491.44	-267.90	-470.28	-91.53	1283.35	1181.79
491.45	-268.37	-471.55	-91.42	1282.89	1181.90
491.46	-267.54	-471.49	-91.59	1283.79	1181.86
491.47	-266.43	-471.49	-92.15	1283.60	1181.28
491.48	-266.97	-471.38	-92.29	1281.48	1181.77
491.49	-265.35	-471.90	-92.19	1283.63	1180.86
491.50	-265.56	-473.33	-92.40	1281.92	1180.73
491.51	-264.72	-471.76	-92.70	1281.60	1180.06
491.52	-265.77	-471.93	-93.08	1282.50	1181.38
491.53	-264.34	-472.05	-92.83	1282.60	1180.34
491.54	-265.16	-472.36	-92.67	1282.08	1180.00
491.55	-264.56	-472.79	-93.01	1280.67	1180.26
491.56	-263.35	-473.51	-93.21	1281.78	1178.10
491.57	-263.41	-473.68	-93.13	1280.74	1179.40
491.58	-262.78	-472.65	-92.93	1281.22	1179.49
491.59	-264.63	-473.04	-93.00	1281.26	1180.08
491.60	-264.47	-472.70	-93.28	1280.22	1179.72
491.61	-262.63	-472.29	-93.06	1280.07	1179.25
491.62	-263.45	-472.77	-92.60	1280.07	1180.40
491.63	-263.09	-473.79	-92.63	1279.96	1179.72
491.64	-264.71	-473.32	-92.80	1279.82	1179.71
491.65	-264.53	-473.25	-92.78	1281.32	1179.89
491.66	-263.94	-474.53	-92.38	1278.80	1179.96
491.67	-264.10	-473.83	-92.10	1279.42	1181.30
491.68	-264.62	-473.48	-92.20	1282.58	1181.13
491.69	-266.59	-471.55	-91.96	1279.82	1181.21
491.70	-266.21	-472.95	-91.63	1280.36	1181.80
491.71	-267.47	-473.92	-91.22	1280.55	1181.95
491.72	-267.91	-473.95	-91.17	1279.32	1182.48
491.73	-269.19	-474.02	-91.30	1280.09	1182.49
491.74	-269.28	-473.42	-90.70	1280.79	1183.06
491.75	-271.25	-473.83	-90.23	1281.07	1183.13
491.76	-271.89	-474.18	-90.21	1280.56	1184.12
491.77	-271.22	-473.89	-89.97	1282.23	1185.02
491.78	-273.76	-474.12	-89.71	1280.62	1185.04
491.79	-275.89	-473.33	-89.15	1282.18	1185.64
491.80	-275.53	-473.61	-89.01	1282.26	1185.85
491.81	-278.38	-472.79	-89.14	1282.93	1186.22
491.82	-278.12	-472.65	-88.86	1283.87	1186.96
491.83	-278.80	-472.88	-88.16	1281.67	1186.94
491.84	-281.27	-472.47	-87.94	1285.32	1187.57
491.85	-283.45	-475.00	-87.88	1284.12	1188.10
491.86	-284.14	-473.76	-87.90	1284.77	1189.43
491.87	-286.86	-473.65	-87.21	1285.31	1189.52
491.88	-285.00	-474.10	-86.98	1286.55	1188.69
491.89	-288.38	-472.84	-87.04	1289.69	1189.08
491.90	-288.32	-472.59	-86.88	1286.89	1189.22
491.91	-289.97	-472.13	-86.44	1287.50	1189.62
491.92	-290.56	-472.45	-85.90	1288.29	1189.35
491.93	-291.42	-472.18	-85.73	1289.43	1189.29
491.94	-293.13	-471.99	-85.89	1290.49	1190.02
491.95	-293.40	-471.60	-85.17	1290.81	1189.73
491.96	-293.35	-470.24	-84.74	1289.75	1189.06
491.97	-294.28	-470.62	-84.55	1291.26	1190.51
491.98	-293.02	-469.92	-84.23	1292.05	1191.15
491.99	-295.28	-470.46	-83.70	1292.52	1190.17
492.00	-294.83	-468.75	-82.80	1293.23	1189.86
492.01	-295.34	-469.00	-82.29	1294.57	1189.84
492.02	-296.08	-468.97	-82.17	1294.36	1190.75
492.03	-295.29	-467.25	-81.30	1295.27	1190.18
492.04	-295.37	-466.65	-80.44	1295.88	1190.20
492.05	-295.64	-466.99	-79.83	1296.10	1190.64
492.06	-295.33	-466.47	-79.38	1296.93	1190.85
492.07	-296.79	-464.85	-78.90	1297.75	1190.96
492.08	-295.60	-465.11	-77.88	1299.89	1190.70
492.09	-295.07	-466.82	-77.29	1299.13	1192.05
492.10	-294.55	-465.86	-77.02	1299.41	1192.38
492.11	-293.52	-465.75	-76.60	1298.58	1192.49
492.12	-294.14	-464.20	-75.92	1299.28	1192.39
492.13	-293.69	-464.43	-75.32	1300.48	1192.83
492.14	-293.18	-465.38	-75.17	1300.68	1193.02
492.15	-293.71	-464.27	-75.19	1301.21	1190.64
492.16	-292.72	-463.83	-74.58	1301.50	1194.32
492.17	-292.07	-463.38	-74.43	1301.61	1194.30
492.18	-291.02	-463.12	-74.62	1299.57	1194.31
492.19	-290.51	-462.12	-74.85	1300.51	1195.02
492.20	-289.73	-462.53	-74.72	1300.45	1195.03
492.21	-288.58	-462.82	-74.56	1301.27	1195.35
492.22	-289.14	-461.79	-74.69	1301.84	1196.10
492.23	-288.95	-462.50	-75.34	1302.30	1196.57
492.24	-288.26	-461.38	-75.51	1301.93	1195.86
492.25	-287.75	-460.99	-75.48	1301.41	1196.39
492.26	-286.03	-460.77	-75.78	1301.87	1196.36
492.27	-287.03	-460.71	-76.15	1300.48	1195.77
492.28	-286.90	-461.03	-76.50	1299.24	1196.92
492.29	-284.98	-460.71	-76.62	1302.04	1197.23
492.30	-284.93	-460.01	-76.77	1299.36	1196.80
492.31	-284.62	-459.92	-77.51	1300.73	1196.36
492.32	-284.88	-461.12	-77.78	1298.53	1194.60
492.33	-283.63	-461.05	-77.86	1298.78	1195.63
492.34	-282.29	-461.56	-78.07	1297.61	1195.20
492.35	-283.03	-461.10	-78.40	1295.28	1194.90
492.36	-282.59	-461.93	-79.13	1297.07	1194.19
492.37	-282.84	-461.11	-79.16	1296.39	1193.84
492.38	-282.45	-460.95	-79.31	1295.68	1193.19
492.39	-282.95	-461.25	-80.01	1295.07	1192.54
492.40	-283.06	-460.76	-80.58	1292.66	1191.68
492.41	-281.33	-461.67	-81.17	1293.64	1191.07
492.42	-282.18	-463.14	-81.20	1291.94	1190.17
492.43	-282.07	-462.92	-81.68	1291.05	1188.48
492.44	-282.55	-463.12	-82.98	1290.76	1188.87
492.45	-282.63	-462.30	-83.35	1290.21	1188.40
492.46	-283.26	-463.41	-83.73	1288.59	1186.96
492.47	-284.34	-464.35	-84.44	1287.70	1186.91
492.48	-283.96	-464.57	-85.51	1286.22	1185.36
492.49	-283.90	-464.76	-86.54	1283.62	1184.87
492.50	-282.95	-466.18	-86.91	1285.75	1183.99
492.51	-284.69	-465.32	-87.70	1284.69	1183.08
492.52	-283.93	-466.50	-89.21	1282.09	1182.32
492.53	-284.91	-466.74	-89.94	1282.45	1181.39
492.54	-284.83	-467.21	-90.70	1279.67	1181.44
492.55	-285.79	-469.39	-91.25	1280.67	1180.25
492.56	-286.62	-468.34	-92.41	1278.49	1179.14
492.57	-286.15	-469.50	-93.60	1279.19	1178.61
492.58	-285.75	-470.30	-93.96	1277.47	1178.31
492.59	-286.96	-470.55	-94.54	1278.49	1178.14
492.60	-288.07	-471.94	-95.32	1280.39	1177.60
492.61	-288.21	-469.65	-96.19	1276.99	1177.72
492.62	-288.71	-473.00	-96.95	1276.14	1177.57
492.63	-287.93	-474.45	-96.89	1275.32	1176.06
492.64	-289.76	-474.54	-97.59	1276.69	1176.27
492.65	-290.59	-475.15	-98.31	1277.10	1175.67
492.66	-290.58	-474.02	-98.38	1275.93	1175.34
492.67	-291.96	-475.42	-98.52	1276.71	1174.87
492.68	-292.33	-477.19	-98.79	1273.86	1174.19
492.69	-293.82	-477.19	-99.13	1274.76	1174.66
492.70	-294.04	-478.54	-99.47	1274.46	1175.28
492.71	-295.39	-479.81	-99.09	1274.35	1174.52
492.72	-295.98	-480.53	-99.22	1273.33	1174.37
492.73	-297.76	-479.95	-99.55	1274.66	1173.42
492.74	-298.00	-480.03	-99.56	1274.31	1173.33
492.75	-300.15	-480.89	-99.41	1273.20	1173.92
492.76	-301.16	-482.05	-99.00	1273.98	1174.38
492.77	-302.01	-483.93	-99.20	1270.65	1173.99
492.78	-302.30	-484.20	-99.48	1273.63	1174.21
492.79	-304.85	-484.55	-99.12	1273.37	1174.37
492.80	-304.81	-483.74	-99.00	1272.66	1173.92
492.81	-307.45	-484.39	-98.94	1274.32	1174.31
492.82	-307.94	-483.86	-99.22	1274.04	1174.04
492.83	-310.42	-484.36	-99.18	1275.66	1174.83
492.84	-312.53	-485.60	-98.82	1273.54	1174.54
492.85	-313.92	-486.17	-98.96	1273.91	1174.04
492.86	-315.65	-485.27	-99.34	1273.70	1173.82
492.87	-317.58	-485.99	-99.27	1273.15	1173.92
492.88	-316.44	-486.19	-99.31	1273.46	1173.39
492.89	-319.54	-485.91	-99.24	1275.40	1174.05
492.90	-320.71	-486.11	-99.96	1274.03	1173.03
492.91	-322.72	-487.07	-100.27	1272.67	1173.08
492.92	-322.45	-486.94	-100.19	1273.69	1173.09
492.93	-324.50	-487.98	-100.49	1272.86	1172.83
492.94	-324.72	-487.15	-101.26	1273.38	1173.20
492.95	-326.80	-487.61	-101.58	1273.64	1173.32
492.96	-326.56	-487.28	-101.95	1273.23	1174.25
492.97	-327.76	-487.15	-102.11	1273.21	1171.85
492.98	-327.81	-487.36	-102.80	1273.22	1171.84
492.99	-330.79	-486.20	-103.60	1273.45	1171.09
493.00	-330.19	-487.82	-103.77	1272.03	1171.17
493.01	-330.76	-488.44	-103.94	1272.28	1171.54
493.02	-331.15	-488.04	-104.64	1272.65	1171.58
493.03	-330.41	-487.30	-105.17	1271.50	1170.21
493.04	-330.70	-486.13	-105.71	1271.28	1169.60
493.05	-329.79	-487.31	-105.62	1271.89	1169.57
493.06	-328.34	-486.80	-106.14	1271.60	1169.40
493.07	-329.37	-488.44	-106.91	1271.71	1167.78
493.08	-327.89	-487.57	-107.01	1271.28	1169.73
493.09	-328.90	-487.82	-107.21	1271.51	1167.77
493.10	-327.28	-487.99	-107.43	1267.77	1166.97
493.11	-325.44	-486.94	-107.94	1269.48	1167.35
493.12	-325.27	-488.32	-108.35	1269.53	1167.22
493.13	-321.78	-487.87	-108.09	1269.53	1167.12
493.14	-322.10	-486.24	-108.38	1269.78	1166.87
493.15	-323.33	-486.38	-108.81	1269.19	1166.47
493.16	-321.30	-486.70	-108.89	1271.31	1165.59
