"Time"	"6 sonic do"	"5 sonicinl"	"3 WP right"	"2 WPcentre"	"1 WP left"
305.38	-281.78	-491.12	-93.59	1279.20	1176.33
305.39	-280.07	-489.82	-93.35	1281.60	1176.35
305.40	-280.90	-490.14	-93.75	1280.30	1175.85
305.41	-277.70	-486.65	-93.90	1280.65	1175.45
305.42	-276.61	-487.17	-94.21	1280.86	1174.41
305.43	-273.80	-486.86	-94.33	1279.40	1174.13
305.44	-274.51	-484.77	-94.99	1281.07	1174.62
305.45	-274.14	-485.32	-96.01	1280.81	1173.03
305.46	-272.99	-483.72	-96.52	1280.00	1171.24
305.47	-271.42	-483.88	-97.11	1278.51	1171.15
305.48	-269.77	-483.60	-98.25	1275.93	1170.03
305.49	-270.46	-483.56	-99.40	1275.95	1169.19
305.50	-268.00	-482.81	-100.48	1275.83	1169.13
305.51	-267.41	-482.38	-101.18	1277.81	1166.65
305.52	-267.11	-481.36	-102.44	1274.14	1166.58
305.53	-266.52	-481.74	-103.82	1273.87	1166.04
305.54	-266.30	-480.70	-104.80	1269.67	1164.32
305.55	-266.33	-480.32	-105.62	1269.22	1163.59
305.56	-264.97	-480.40	-106.76	1268.38	1161.35
305.57	-265.45	-481.76	-107.97	1268.36	1162.67
305.58	-263.08	-481.09	-109.10	1266.84	1161.16
305.59	-264.88	-481.41	-109.81	1264.14	1160.89
305.60	-264.04	-481.25	-110.52	1264.59	1159.52
305.61	-264.89	-482.46	-111.75	1262.90	1159.37
305.62	-264.32	-481.35	-112.63	1260.14	1158.42
305.63	-267.83	-483.04	-113.21	1255.66	1157.28
305.64	-266.02	-482.61	-113.60	1259.20	1156.18
305.65	-268.06	-484.17	-114.22	1258.43	1156.07
305.66	-268.77	-483.89	-115.12	1260.16	1155.60
305.67	-271.11	-485.59	-115.34	1256.92	1154.09
305.68	-271.33	-484.62	-115.56	1256.51	1154.52
305.69	-274.41	-487.05	-115.97	1257.66	1154.41
305.70	-275.06	-488.15	-116.37	1254.84	1154.28
305.71	-279.35	-488.76	-116.38	1254.56	1154.13
305.72	-279.09	-488.28	-116.06	1255.15	1153.58
305.73	-283.51	-491.81	-115.91	1252.57	1153.55
305.74	-284.04	-491.03	-116.38	1253.92	1153.79
305.75	-287.76	-493.12	-115.94	1252.22	1153.55
305.76	-288.18	-491.71	-115.38	1250.70	1155.89
305.77	-294.26	-494.21	-114.93	1252.04	1154.81
305.78	-294.76	-493.78	-114.50	1252.02	1155.34
305.79	-301.46	-496.37	-114.24	1253.98	1154.10
305.80	-300.22	-495.39	-113.32	1252.55	1155.13
305.81	-306.33	-496.45	-112.74	1253.54	1156.37
305.82	-305.14	-498.23	-112.72	1252.00	1157.30
305.83	-310.66	-499.16	-112.12	1254.53	1156.64
305.84	-313.01	-498.07	-111.45	1254.20	1156.76
305.85	-319.27	-500.77	-110.79	1253.31	1155.84
305.86	-319.96	-500.14	-110.55	1254.51	1157.78
305.87	-326.61	-501.90	-110.54	1255.07	1157.08
305.88	-325.90	-501.25	-110.05	1257.34	1157.92
305.89	-332.73	-502.12	-109.47	1258.37	1159.45
305.90	-332.24	-501.55	-109.59	1254.96	1160.14
305.91	-337.51	-502.12	-109.31	1256.46	1160.51
305.92	-339.19	-500.97	-109.23	1256.70	1160.80
305.93	-345.88	-501.51	-108.76	1257.80	1161.81
305.94	-345.78	-501.10	-108.73	1257.22	1161.46
305.95	-352.35	-501.21	-109.16	1258.11	1162.60
305.96	-351.60	-500.96	-108.78	1260.15	1162.61
305.97	-355.62	-501.77	-108.68	1260.36	1163.48
305.98	-357.45	-501.52	-108.66	1260.36	1163.77
305.99	-359.99	-500.20	-108.60	1261.39	1164.86
306.00	-361.32	-499.90	-108.90	1263.83	1164.90
306.01	-366.18	-499.54	-108.55	1262.16	1164.39
306.02	-365.15	-498.12	-108.64	1263.07	1164.49
306.03	-369.50	-498.72	-109.04	1262.78	1164.14
306.04	-368.09	-497.00	-109.18	1263.75	1164.64
306.05	-370.50	-497.98	-109.35	1264.97	1165.43
306.06	-371.68	-496.71	-109.31	1264.54	1163.97
306.07	-371.85	-495.16	-109.62	1265.68	1164.39
306.08	-370.87	-496.36	-110.03	1266.22	1163.61
306.09	-371.54	-495.87	-109.95	1265.05	1163.90
306.10	-369.80	-495.37	-110.09	1267.07	1163.52
306.11	-367.25	-494.21	-110.52	1266.61	1165.14
306.12	-367.40	-493.00	-110.66	1266.77	1163.51
306.13	-367.26	-493.89	-110.93	1268.00	1163.19
306.14	-366.83	-492.41	-110.62	1268.27	1163.42
306.15	-361.82	-493.34	-110.86	1268.69	1163.54
306.16	-360.38	-492.14	-111.33	1267.50	1164.14
306.17	-355.17	-492.84	-111.23	1268.78	1163.48
306.18	-353.65	-491.02	-111.04	1269.28	1163.43
306.19	-349.10	-491.81	-110.98	1268.16	1162.84
306.20	-347.20	-490.85	-111.16	1268.48	1162.93
306.21	-343.81	-491.26	-111.29	1268.04	1163.56
306.22	-339.95	-489.71	-110.71	1267.67	1163.70
306.23	-334.57	-490.34	-110.61	1266.82	1163.36
306.24	-333.85	-490.08	-110.75	1267.44	1163.36
306.25	-327.52	-489.06	-110.76	1266.13	1163.39
306.26	-327.54	-488.82	-110.33	1267.87	1164.54
306.27	-321.46	-489.27	-109.78	1265.92	1163.97
306.28	-319.67	-488.49	-109.58	1267.39	1164.75
306.29	-317.41	-489.35	-109.75	1267.81	1165.68
306.30	-313.70	-489.35	-108.94	1266.91	1166.08
306.31	-308.90	-489.20	-108.34	1266.97	1165.73
306.32	-308.87	-488.64	-108.11	1266.94	1167.11
306.33	-303.23	-488.02	-107.65	1268.25	1168.37
306.34	-302.29	-488.21	-107.14	1268.14	1167.98
306.35	-298.26	-489.53	-106.23	1268.28	1169.15
306.36	-298.39	-489.12	-105.53	1269.90	1170.02
306.37	-294.59	-488.97	-105.28	1268.74	1171.22
306.38	-292.21	-488.05	-104.27	1266.33	1172.34
306.39	-287.13	-489.19	-103.31	1270.87	1174.32
306.40	-286.35	-487.04	-102.52	1270.77	1174.41
306.41	-283.87	-487.75	-101.74	1272.25	1175.42
306.42	-282.65	-487.34	-101.06	1273.47	1175.34
306.43	-281.02	-488.05	-99.65	1274.55	1177.20
306.44	-278.60	-485.87	-98.52	1276.38	1178.70
306.45	-278.44	-485.46	-97.99	1276.48	1179.55
306.46	-277.25	-484.66	-96.84	1274.04	1181.03
306.47	-275.14	-483.81	-95.73	1279.26	1181.88
306.48	-275.10	-483.84	-94.34	1280.81	1182.80
306.49	-273.98	-481.73	-93.36	1280.84	1184.20
306.50	-272.60	-480.46	-92.67	1282.74	1184.84
306.51	-273.34	-481.05	-91.15	1283.57	1185.64
306.52	-271.79	-480.78	-89.88	1283.82	1186.74
306.53	-273.35	-481.05	-88.94	1286.50	1187.61
306.54	-272.02	-478.12	-87.85	1286.63	1188.20
306.55	-271.86	-477.54	-86.86	1288.60	1188.88
306.56	-272.02	-477.52	-85.46	1288.90	1189.19
306.57	-272.95	-475.46	-84.66	1289.66	1187.56
306.58	-271.78	-473.76	-84.31	1291.25	1189.91
306.59	-272.39	-471.61	-83.15	1291.08	1189.81
306.60	-272.75	-472.20	-82.41	1292.09	1190.28
306.61	-273.78	-471.51	-81.85	1291.27	1190.29
306.62	-274.51	-470.89	-81.64	1292.83	1189.85
306.63	-276.31	-470.84	-81.76	1292.87	1188.17
306.64	-275.01	-469.99	-81.21	1292.99	1189.56
306.65	-277.01	-471.27	-81.18	1293.78	1190.80
306.66	-275.87	-467.11	-81.60	1293.05	1190.07
306.67	-277.62	-467.66	-81.75	1293.59	1189.77
306.68	-275.93	-466.01	-81.99	1293.28	1189.62
306.69	-278.91	-466.27	-82.27	1294.01	1189.37
306.70	-277.05	-464.10	-82.85	1294.06	1189.11
306.71	-279.88	-464.53	-83.75	1293.91	1188.60
306.72	-278.15	-464.59	-83.73	1293.98	1189.08
306.73	-279.14	-462.62	-84.22	1294.06	1189.09
306.74	-280.45	-461.82	-84.77	1293.26	1189.11
306.75	-282.29	-463.38	-85.46	1293.36	1188.65
306.76	-282.43	-462.87	-86.05	1294.35	1188.09
306.77	-282.80	-463.23	-85.90	1293.15	1187.28
306.78	-283.07	-461.97	-86.54	1293.92	1188.58
306.79	-284.50	-463.26	-87.36	1292.32	1189.37
306.80	-284.22	-462.40	-87.39	1292.45	1188.82
306.81	-286.62	-463.50	-87.55	1291.93	1188.75
306.82	-285.67	-463.22	-87.51	1291.85	1188.95
306.83	-287.88	-463.97	-88.09	1290.09	1189.15
306.84	-285.90	-463.39	-88.28	1291.92	1189.71
306.85	-289.40	-464.21	-87.75	1290.07	1190.48
306.86	-289.38	-462.71	-87.88	1289.61	1189.26
306.87	-290.19	-464.35	-88.12	1289.47	1189.61
306.88	-289.11	-464.67	-87.93	1289.33	1189.79
306.89	-292.24	-465.57	-87.57	1288.61	1189.69
306.90	-294.04	-464.97	-86.71	1292.10	1189.23
306.91	-293.75	-465.68	-86.92	1288.75	1190.12
306.92	-293.22	-465.34	-86.83	1286.28	1190.23
306.93	-295.40	-466.04	-86.03	1287.24	1190.98
306.94	-294.36	-465.83	-85.54	1288.41	1191.11
306.95	-294.89	-467.60	-85.22	1289.05	1190.22
306.96	-293.60	-466.79	-85.15	1289.59	1191.34
306.97	-295.62	-465.87	-84.53	1289.34	1192.15
306.98	-295.68	-465.54	-83.78	1287.22	1191.29
306.99	-296.80	-467.23	-83.56	1289.85	1191.60
307.00	-295.25	-466.09	-83.40	1291.45	1191.90
307.01	-295.57	-466.91	-82.94	1291.71	1192.34
307.02	-295.35	-466.20	-82.29	1290.68	1192.87
307.03	-295.07	-467.87	-81.99	1291.49	1192.33
307.04	-294.61	-467.18	-82.02	1293.20	1193.01
307.05	-294.81	-467.36	-81.80	1294.51	1193.52
307.06	-293.49	-466.22	-81.13	1294.20	1193.33
307.07	-292.81	-467.36	-81.02	1296.12	1193.11
307.08	-293.43	-466.17	-81.18	1297.14	1193.62
307.09	-292.74	-466.68	-81.16	1297.27	1191.75
307.10	-293.17	-466.06	-80.87	1297.60	1192.50
307.11	-292.06	-465.29	-80.65	1297.59	1193.39
307.12	-291.64	-465.56	-81.13	1297.51	1191.85
307.13	-291.77	-466.87	-81.50	1298.70	1191.58
307.14	-290.99	-466.60	-81.42	1298.27	1190.72
307.15	-291.13	-466.32	-81.49	1298.38	1189.73
307.16	-291.03	-465.20	-82.25	1296.34	1188.83
307.17	-290.79	-466.48	-83.02	1296.48	1187.38
307.18	-290.98	-466.12	-83.69	1296.62	1187.41
307.19	-292.11	-468.37	-84.23	1294.96	1185.66
307.20	-290.70	-467.24	-85.23	1293.34	1184.21
307.21	-291.15	-467.69	-86.75	1291.50	1183.79
307.22	-290.90	-467.55	-87.78	1288.07	1182.24
307.23	-291.85	-468.73	-88.92	1286.99	1179.45
307.24	-290.85	-467.96	-90.27	1285.57	1178.94
307.25	-292.30	-469.76	-92.12	1282.77	1178.04
307.26	-291.20	-469.59	-93.85	1279.88	1176.36
307.27	-291.48	-470.77	-95.07	1277.48	1174.77
307.28	-291.26	-470.04	-96.59	1275.39	1173.25
307.29	-293.07	-472.75	-98.62	1272.91	1172.41
307.30	-291.19	-472.15	-100.34	1271.17	1169.96
307.31	-294.18	-473.02	-101.91	1267.81	1168.45
307.32	-293.20	-472.55	-103.43	1267.61	1166.93
307.33	-296.17	-475.12	-105.20	1265.10	1166.10
307.34	-294.72	-475.72	-107.25	1262.13	1164.57
307.35	-295.67	-478.12	-108.48	1260.85	1163.74
307.36	-295.35	-477.74	-109.78	1258.80	1162.40
307.37	-297.11	-479.75	-111.56	1257.98	1160.89
307.38	-296.15	-478.99	-113.10	1256.29	1159.84
307.39	-297.91	-482.07	-114.66	1254.80	1159.48
307.40	-297.36	-481.22	-115.30	1253.80	1157.64
307.41	-298.94	-483.88	-116.72	1252.76	1157.22
307.42	-298.73	-485.33	-118.42	1252.87	1156.35
307.43	-299.93	-487.09	-119.47	1250.50	1155.49
307.44	-299.96	-487.58	-120.49	1250.80	1154.98
307.45	-300.59	-490.23	-121.32	1249.43	1154.03
307.46	-299.69	-488.87	-122.45	1247.73	1151.91
307.47	-300.85	-492.52	-123.29	1247.43	1152.51
307.48	-300.38	-491.02	-123.40	1246.00	1151.07
307.49	-300.69	-495.12	-124.08	1246.17	1150.74
307.50	-300.32	-496.17	-125.05	1246.30	1151.01
307.51	-302.03	-497.94	-125.51	1245.67	1149.54
307.52	-300.22	-499.19	-125.65	1246.11	1149.31
307.53	-300.50	-501.06	-125.46	1245.61	1148.82
307.54	-299.34	-501.42	-125.68	1244.27	1148.40
307.55	-298.64	-504.20	-126.06	1245.14	1147.84
307.56	-298.85	-503.46	-125.69	1245.45	1147.56
307.57	-297.78	-506.69	-125.85	1245.24	1146.97
307.58	-297.56	-507.86	-126.03	1246.76	1146.32
307.59	-297.43	-509.38	-126.02	1245.53	1146.09
307.60	-295.89	-508.64	-125.63	1245.65	1145.13
307.61	-296.41	-511.76	-125.06	1244.84	1145.02
307.62	-295.33	-511.42	-125.21	1244.70	1144.79
307.63	-292.46	-511.13	-125.54	1245.45	1144.61
307.64	-292.77	-512.26	-125.41	1243.88	1144.01
307.65	-291.37	-514.06	-125.15	1243.33	1144.34
307.66	-292.76	-514.81	-124.77	1243.62	1143.41
307.67	-292.33	-515.27	-124.68	1242.37	1142.83
307.68	-292.50	-515.40	-124.39	1243.68	1143.48
307.69	-291.25	-516.26	-123.86	1244.90	1143.93
307.70	-290.92	-514.63	-123.63	1244.54	1142.92
307.71	-290.53	-515.18	-123.53	1240.86	1143.07
307.72	-290.59	-516.11	-123.12	1245.14	1142.24
307.73	-291.26	-515.60	-122.31	1246.00	1143.43
307.74	-289.94	-514.37	-121.49	1245.88	1143.30
307.75	-291.21	-514.96	-121.33	1245.65	1144.37
307.76	-290.46	-513.78	-121.25	1246.87	1143.89
307.77	-289.98	-514.57	-120.80	1247.39	1143.58
307.78	-289.75	-514.32	-120.15	1247.21	1144.02
307.79	-291.37	-514.76	-119.63	1247.75	1144.92
307.80	-291.37	-513.37	-119.35	1248.98	1146.04
307.81	-292.06	-513.01	-118.80	1248.35	1146.36
307.82	-291.50	-513.25	-117.85	1249.18	1146.27
307.83	-292.68	-512.88	-117.72	1249.77	1147.61
307.84	-291.42	-511.17	-117.62	1250.82	1150.51
307.85	-294.00	-509.03	-117.13	1250.93	1148.75
307.86	-292.91	-510.11	-116.24	1252.22	1149.59
307.87	-295.61	-510.13	-115.50	1254.21	1150.26
307.88	-295.78	-508.79	-115.16	1253.01	1151.73
307.89	-296.99	-507.94	-114.81	1253.76	1153.02
307.90	-296.60	-507.21	-113.90	1255.96	1155.12
307.91	-298.84	-506.51	-113.38	1256.27	1154.73
307.92	-298.34	-506.51	-112.98	1257.40	1156.21
307.93	-301.09	-504.80	-112.20	1258.86	1158.09
307.94	-300.42	-504.08	-111.28	1260.08	1160.40
307.95	-303.65	-504.72	-110.39	1261.97	1161.32
307.96	-303.51	-502.48	-109.58	1261.59	1164.87
307.97	-305.85	-501.66	-109.26	1265.35	1165.26
307.98	-305.40	-500.67	-107.97	1266.05	1163.94
307.99	-307.69	-500.30	-106.94	1268.88	1167.25
308.00	-307.71	-499.61	-105.98	1270.44	1168.97
308.01	-310.77	-498.51	-104.97	1271.66	1171.06
308.02	-308.59	-496.89	-103.90	1271.76	1172.68
308.03	-313.96	-495.16	-102.21	1275.24	1174.80
308.04	-313.68	-492.65	-101.07	1276.53	1176.13
308.05	-315.88	-491.91	-100.32	1279.31	1177.13
308.06	-316.31	-491.07	-98.72	1279.67	1179.02
308.07	-318.14	-489.43	-97.14	1282.86	1179.91
308.08	-317.28	-489.08	-95.57	1283.50	1181.97
308.09	-321.77	-486.21	-94.28	1284.64	1185.09
308.10	-321.08	-483.46	-93.17	1287.95	1185.74
308.11	-321.46	-483.44	-91.01	1289.72	1187.14
308.12	-323.17	-480.54	-89.55	1291.44	1188.52
308.13	-324.87	-479.38	-88.19	1294.47	1191.25
308.14	-324.90	-477.85	-86.52	1294.77	1191.70
308.15	-326.08	-476.27	-84.71	1295.52	1193.39
308.16	-326.95	-475.90	-82.68	1297.81	1194.91
308.17	-329.19	-472.79	-81.37	1300.22	1196.60
308.18	-329.47	-471.00	-80.08	1301.50	1196.45
308.19	-330.41	-469.52	-78.20	1303.78	1198.34
308.20	-330.62	-467.39	-76.88	1305.45	1199.31
308.21	-331.64	-465.85	-75.37	1304.99	1200.84
308.22	-331.71	-464.74	-74.29	1305.77	1200.52
308.23	-331.79	-462.26	-73.33	1304.14	1201.41
308.24	-330.99	-460.82	-71.72	1309.81	1200.77
308.25	-332.81	-459.36	-71.02	1309.75	1201.84
308.26	-330.50	-457.85	-70.30	1310.23	1201.93
308.27	-332.12	-457.64	-69.44	1309.25	1202.40
308.28	-331.37	-456.19	-68.81	1310.45	1203.22
308.29	-331.41	-454.94	-68.06	1309.43	1202.45
308.30	-331.58	-455.75	-68.16	1311.72	1202.66
308.31	-330.25	-453.40	-68.30	1311.06	1203.09
308.32	-328.22	-452.78	-67.56	1310.99	1202.49
308.33	-328.93	-452.12	-67.64	1310.76	1203.09
308.34	-327.89	-450.19	-67.71	1310.43	1202.87
308.35	-327.54	-450.42	-68.17	1311.14	1202.69
308.36	-326.53	-449.66	-68.37	1307.22	1201.03
308.37	-324.82	-448.71	-68.29	1308.91	1202.31
308.38	-324.97	-448.48	-69.13	1308.27	1202.29
308.39	-324.01	-448.50	-69.91	1306.10	1201.81
308.40	-323.93	-448.62	-70.21	1306.42	1202.21
308.41	-321.22	-448.21	-70.54	1307.01	1201.63
308.42	-319.81	-447.09	-71.05	1304.81	1200.57
308.43	-319.32	-448.28	-72.12	1304.79	1199.79
308.44	-318.70	-447.74	-72.79	1304.06	1200.36
308.45	-317.68	-448.17	-72.88	1303.45	1200.27
308.46	-317.13	-448.25	-73.91	1299.65	1199.10
308.47	-314.88	-448.22	-74.85	1301.50	1198.86
308.48	-313.68	-449.21	-75.48	1298.75	1198.04
308.49	-312.02	-450.25	-75.93	1300.65	1198.53
308.50	-312.20	-449.87	-76.33	1299.99	1197.74
308.51	-312.67	-450.87	-77.47	1299.13	1197.46
308.52	-309.84	-451.13	-78.18	1298.59	1197.42
308.53	-308.46	-452.55	-78.47	1299.04	1196.59
308.54	-307.51	-451.92	-79.20	1299.25	1195.46
308.55	-306.33	-454.02	-80.12	1297.69	1195.37
308.56	-304.96	-455.62	-80.92	1297.69	1195.83
308.57	-304.20	-456.38	-81.42	1297.38	1195.38
308.58	-303.12	-457.51	-81.73	1294.98	1193.54
308.59	-302.87	-458.38	-82.85	1295.51	1193.79
308.60	-301.83	-458.74	-83.80	1295.21	1193.79
308.61	-300.26	-461.23	-84.43	1294.18	1192.73
308.62	-300.33	-459.16	-85.00	1293.16	1192.66
308.63	-299.84	-462.22	-86.04	1292.14	1192.09
308.64	-298.09	-463.47	-87.06	1291.44	1191.02
308.65	-298.36	-464.60	-87.95	1289.16	1190.14
308.66	-296.98	-464.09	-88.37	1288.60	1188.50
308.67	-297.30	-465.44	-89.61	1286.76	1187.47
308.68	-296.24	-465.61	-90.85	1286.03	1186.77
308.69	-295.55	-468.04	-91.93	1283.34	1185.38
308.70	-294.71	-467.12	-92.81	1280.94	1184.01
308.71	-294.61	-469.67	-93.79	1281.36	1182.77
308.72	-293.67	-469.16	-95.19	1277.98	1180.91
308.73	-293.47	-470.94	-96.39	1276.36	1179.58
308.74	-292.75	-472.03	-97.23	1275.03	1177.81
308.75	-292.53	-472.83	-98.57	1272.49	1176.90
308.76	-291.48	-472.01	-100.08	1271.46	1174.70
308.77	-291.89	-474.97	-101.51	1269.33	1173.71
308.78	-290.80	-474.66	-102.71	1268.10	1171.36
308.79	-291.16	-477.11	-103.61	1266.02	1170.01
308.80	-290.39	-478.02	-105.17	1263.92	1168.07
308.81	-290.51	-479.35	-106.69	1261.77	1167.27
308.82	-290.24	-478.98	-107.77	1259.85	1165.48
308.83	-290.10	-481.65	-109.18	1259.27	1163.25
308.84	-290.29	-481.98	-110.77	1257.96	1162.78
308.85	-289.11	-482.66	-112.38	1256.43	1161.06
308.86	-288.67	-483.87	-113.73	1255.07	1159.24
308.87	-288.22	-485.71	-114.62	1253.53	1157.56
308.88	-288.30	-487.89	-116.22	1252.58	1156.48
308.89	-286.59	-489.77	-117.82	1251.35	1155.52
308.90	-284.28	-488.70	-119.23	1250.01	1153.61
308.91	-284.16	-491.18	-120.37	1247.61	1151.93
308.92	-285.01	-492.51	-121.31	1249.24	1151.16
308.93	-285.19	-492.16	-122.41	1247.39	1150.25
308.94	-283.57	-493.73	-123.40	1250.00	1149.60
308.95	-284.98	-496.38	-123.63	1245.57	1148.93
308.96	-282.63	-498.40	-124.48	1245.71	1147.74
308.97	-282.00	-498.39	-125.37	1247.03	1147.31
308.98	-283.13	-499.56	-126.14	1245.63	1145.41
308.99	-283.05	-500.62	-126.30	1246.05	1145.71
309.00	-283.29	-501.39	-126.12	1246.71	1146.09
309.01	-282.31	-505.23	-126.80	1245.56	1145.05
309.02	-282.71	-505.98	-127.43	1245.24	1144.87
309.03	-284.59	-507.74	-127.41	1245.83	1144.83
309.04	-282.25	-507.42	-127.72	1246.39	1145.56
309.05	-283.01	-508.84	-127.98	1245.29	1144.70
309.06	-282.86	-509.22	-128.41	1246.30	1143.69
309.07	-283.09	-510.44	-128.23	1247.63	1144.43
309.08	-282.38	-510.95	-127.72	1246.86	1143.54
309.09	-282.62	-512.49	-127.99	1247.43	1143.61
309.10	-284.09	-511.35	-128.19	1247.10	1144.98
309.11	-283.18	-513.75	-128.19	1248.95	1142.57
309.12	-283.65	-513.80	-127.89	1248.19	1143.94
309.13	-283.41	-514.53	-127.39	1248.33	1144.18
309.14	-283.97	-514.19	-127.34	1247.54	1145.07
309.15	-285.95	-513.84	-126.71	1249.41	1146.20
309.16	-286.09	-512.93	-125.91	1250.19	1146.24
309.17	-286.76	-514.12	-125.59	1249.52	1148.15
309.18	-285.55	-513.88	-125.37	1250.91	1147.51
309.19	-287.20	-514.09	-124.95	1251.90	1148.73
309.20	-286.86	-513.32	-124.09	1251.70	1148.72
309.21	-288.40	-513.67	-123.01	1251.58	1149.63
309.22	-288.26	-511.57	-122.38	1251.57	1150.68
309.23	-289.84	-512.64	-121.89	1252.80	1152.18
309.24	-289.69	-511.74	-120.88	1253.04	1152.10
309.25	-291.19	-510.82	-120.14	1253.56	1153.46
309.26	-291.25	-511.07	-119.49	1254.59	1153.90
309.27	-292.41	-509.62	-118.82	1253.97	1154.26
309.28	-292.09	-507.98	-117.74	1254.29	1155.79
309.29	-293.06	-506.83	-116.30	1255.44	1156.82
309.30	-291.62	-506.93	-115.65	1255.87	1157.34
309.31	-294.70	-505.98	-115.02	1256.10	1158.74
309.32	-295.59	-504.38	-113.92	1256.53	1160.20
309.33	-295.39	-503.70	-112.88	1255.05	1160.75
309.34	-295.13	-501.73	-111.71	1256.96	1162.35
309.35	-297.32	-502.34	-110.90	1258.12	1162.65
309.36	-295.64	-501.76	-109.86	1257.76	1163.55
309.37	-296.18	-500.59	-108.47	1258.36	1164.81
309.38	-296.85	-500.37	-107.69	1258.62	1166.31
309.39	-297.70	-498.61	-107.06	1260.18	1166.98
309.40	-299.30	-497.76	-106.09	1260.16	1167.96
309.41	-298.36	-497.21	-105.03	1262.81	1168.36
309.42	-298.27	-495.22	-103.66	1262.70	1168.47
309.43	-299.46	-496.16	-103.36	1262.81	1169.58
309.44	-298.78	-494.33	-102.73	1264.66	1170.70
309.45	-299.24	-492.62	-101.63	1265.56	1171.17
309.46	-297.83	-492.22	-101.03	1265.44	1170.61
309.47	-299.80	-491.23	-100.36	1267.31	1171.84
309.48	-299.87	-489.56	-99.94	1268.89	1171.81
309.49	-299.69	-489.19	-99.44	1270.00	1172.24
309.50	-299.85	-487.22	-98.40	1270.89	1172.15
309.51	-299.39	-487.13	-98.39	1271.20	1172.33
309.52	-300.94	-487.23	-98.23	1271.93	1172.44
309.53	-301.37	-486.67	-97.79	1272.21	1172.48
309.54	-302.59	-486.11	-97.43	1274.11	1172.73
309.55	-303.21	-485.72	-96.99	1275.38	1173.24
309.56	-302.29	-484.39	-97.18	1276.83	1172.86
309.57	-302.37	-483.43	-97.13	1276.78	1174.18
309.58	-302.76	-483.66	-96.64	1277.10	1172.61
309.59	-304.75	-482.82	-96.80	1276.90	1173.15
309.60	-302.99	-482.53	-96.98	1279.90	1172.83
309.61	-303.35	-482.32	-97.34	1279.87	1172.31
309.62	-304.31	-481.46	-97.25	1279.99	1172.52
309.63	-304.40	-482.26	-96.94	1284.85	1172.11
309.64	-304.94	-483.11	-97.55	1280.70	1172.13
309.65	-305.43	-480.71	-97.88	1280.20	1172.38
309.66	-305.85	-480.06	-97.82	1280.21	1172.18
309.67	-306.62	-479.96	-98.08	1281.35	1171.17
309.68	-305.44	-479.28	-98.29	1283.20	1171.60
309.69	-306.83	-478.68	-98.93	1279.70	1172.61
309.70	-307.00	-478.38	-99.00	1280.86	1172.12
309.71	-307.42	-479.88	-98.70	1280.29	1172.20
309.72	-308.74	-477.77	-99.33	1280.26	1172.10
309.73	-308.64	-478.95	-99.44	1280.43	1171.93
309.74	-308.57	-478.10	-99.47	1279.28	1172.11
309.75	-308.79	-479.12	-99.42	1279.54	1171.94
309.76	-307.90	-477.31	-99.17	1280.03	1173.90
309.77	-308.16	-478.02	-99.70	1279.22	1172.47
309.78	-308.40	-478.84	-99.38	1278.17	1172.70
309.79	-308.90	-479.20	-98.79	1281.82	1173.44
309.80	-308.48	-479.74	-98.81	1278.59	1173.51
309.81	-308.27	-477.55	-98.49	1279.10	1173.92
309.82	-308.46	-478.89	-98.33	1279.52	1172.95
309.83	-307.48	-478.95	-97.66	1280.66	1174.36
309.84	-308.02	-478.66	-96.95	1280.91	1174.82
309.85	-308.04	-478.48	-96.87	1279.76	1175.48
309.86	-307.66	-478.34	-96.12	1280.79	1175.58
309.87	-306.95	-478.69	-95.34	1281.31	1175.98
309.88	-306.65	-478.24	-94.66	1282.15	1176.60
309.89	-306.94	-478.51	-93.91	1282.24	1178.14
309.90	-305.68	-477.83	-93.53	1280.76	1178.52
309.91	-305.64	-476.69	-92.55	1284.77	1179.57
309.92	-305.59	-477.58	-91.26	1285.02	1181.56
309.93	-305.10	-477.89	-90.65	1284.40	1181.46
309.94	-305.52	-477.52	-89.80	1287.17	1182.80
309.95	-305.84	-478.39	-88.80	1287.74	1183.19
309.96	-303.75	-477.61	-87.36	1288.82	1185.20
309.97	-303.56	-475.15	-86.25	1289.44	1186.22
309.98	-302.69	-476.18	-85.45	1291.42	1186.42
309.99	-303.24	-475.90	-84.27	1292.94	1188.48
310.00	-302.97	-475.27	-82.73	1293.75	1190.01
310.01	-304.11	-474.35	-81.58	1296.03	1190.38
310.02	-304.22	-473.79	-80.53	1296.54	1191.29
310.03	-304.83	-473.85	-79.66	1299.60	1193.12
310.04	-304.36	-472.45	-78.08	1299.53	1194.94
310.05	-304.71	-471.45	-76.84	1300.84	1197.64
310.06	-304.89	-470.84	-76.20	1300.91	1196.68
310.07	-305.82	-469.78	-75.50	1302.01	1197.99
310.08	-306.95	-469.64	-74.30	1304.82	1198.95
310.09	-307.84	-467.33	-73.30	1303.95	1199.98
310.10	-308.19	-464.70	-72.58	1305.30	1201.43
310.11	-309.02	-466.07	-72.21	1305.61	1201.35
310.12	-309.34	-463.75	-71.37	1306.76	1202.46
310.13	-310.51	-463.82	-70.50	1305.59	1203.61
310.14	-309.73	-461.95	-70.21	1305.30	1203.46
310.15	-311.47	-461.20	-70.19	1307.60	1203.78
310.16	-313.21	-459.61	-69.83	1307.20	1204.61
310.17	-312.40	-459.07	-69.41	1307.94	1204.96
310.18	-313.82	-459.71	-69.26	1308.04	1204.98
